subject,stem,alpha,full_path,low_path,is_phantom
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_13,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_13.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_13_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_13,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_13.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_13_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_13,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_13.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_13_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_130,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_130.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_130_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_130,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_130.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_130_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_130,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_130.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_130_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_130,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_130.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_130_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_131,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_131.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_131_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_131,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_131.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_131_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_131,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_131.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_131_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_131,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_131.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_131_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_134,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_134.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_134_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_134,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_134.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_134_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_134,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_134.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_134_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_134,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_134.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_134_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_135,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_135.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_135_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_135,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_135.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_135_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_135,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_135.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_135_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_135,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_135.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_135_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_137,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_137.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_137_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_137,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_137.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_137_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_137,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_137.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_137_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_137,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_137.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_137_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_138,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_138.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_138_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_138,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_138.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_138_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_138,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_138.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_138_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_138,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_138.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_138_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_14,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_14.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_14_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_14,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_14.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_14_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_14,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_14.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_14_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_14,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_14.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_14_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_143,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_143.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_143_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_143,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_143.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_143_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_143,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_143.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_143_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_143,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_143.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_143_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_144,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_144.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_144_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_144,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_144.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_144_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_144,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_144.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_144_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_144,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_144.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_144_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_145,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_145.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_145_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_145,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_145.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_145_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_145,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_145.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_145_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_145,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_145.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_145_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_147,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_147.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_147_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_147,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_147.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_147_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_147,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_147.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_147_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_147,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_147.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_147_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_148,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_148.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_148_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_148,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_148.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_148_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_148,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_148.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_148_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_148,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_148.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_148_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_15,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_15.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_15_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_15,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_15.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_15_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_15,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_15.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_15_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_15,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_15.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_15_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_150,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_150.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_150_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_150,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_150.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_150_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_150,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_150.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_150_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_150,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_150.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_150_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_152,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_152.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_152_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_152,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_152.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_152_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_152,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_152.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_152_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_152,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_152.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_152_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_153,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_153.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_153_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_153,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_153.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_153_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_153,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_153.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_153_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_153,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_153.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_153_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_154,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_154.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_154_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_154,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_154.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_154_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_154,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_154.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_154_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_154,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_154.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_154_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_156,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_156.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_156_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_156,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_156.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_156_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_156,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_156.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_156_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_156,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_156.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_156_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_160,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_160.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_160_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_160,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_160.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_160_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_160,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_160.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_160_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_160,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_160.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_160_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_161,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_161.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_161_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_161,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_161.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_161_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_161,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_161.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_161_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_161,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_161.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_161_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_162,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_162.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_162_uldl_100p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_162,0.05,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_162.dcm,D:\new data_back\PET_low_Combined_All\alpha_050p\Real_small_animal_(Rat)_EnIm1_PET_Frame_162_uldl_050p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_162,0.02,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_162.dcm,D:\new data_back\PET_low_Combined_All\alpha_020p\Real_small_animal_(Rat)_EnIm1_PET_Frame_162_uldl_020p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_162,0.01,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_162.dcm,D:\new data_back\PET_low_Combined_All\alpha_010p\Real_small_animal_(Rat)_EnIm1_PET_Frame_162_uldl_010p.dcm,False
Real_small,Real_small_animal_(Rat)_EnIm1_PET_Frame_163,0.1,D:\new data_back\PET_Combined_All\Real_small_animal_(Rat)_EnIm1_PET_Frame_163.dcm,D:\new data_back\PET_low_Combined_All\alpha_100p\Real_small_animal_(Rat)_EnIm1_PET_Frame_163_uldl_100p.dcm,False
